orden,total,fecha pago,status
BP_YIN5Z,4793540.0,2023-02-27,Completo
BP_3FVV6,3417878.68,2023-09-08,Completo
BP_056R7,19150078.59,2023-06-25,Completo
BP_M4ILM,712172.7,2023-01-16,Completo
BP_AT230,6305538.5,2023-08-28,Proceso
BP_8VTTH,2489801.82,2023-01-10,Proceso
BP_BJC8U,3535896.52,2023-03-14,Cancelado
BP_C03O9,1590349.04,2023-02-27,Proceso
BP_RDCYZ,1426902.02,2023-04-12,Completo
BP_PK69G,3339673.68,2023-03-27,Completo
BP_3CPNL,13823539.5,2023-04-17,Completo
BP_A1ZO4,571171.74,2023-03-04,Completo
BP_MIM1D,2139479.25,2023-08-03,Completo
BP_OHZBO,1330426.16,2023-06-21,Completo
BP_JUMFJ,1518574.0,2023-05-26,Proceso
BP_G32MF,4601643.62,2023-07-22,Completo
BP_KFLBF,696132.75,2023-01-06,Completo
BP_P8QRX,2828419.26,2023-04-06,Proceso
BP_1M6OD,6547993.74,2023-03-15,Completo
BP_N00T3,5441625.5,2023-01-01,Proceso
BP_TD600,1085204.32,2023-07-31,Proceso
BP_AT32R,2278188.07,2023-06-03,Completo
BP_BCTIS,1084179.44,2023-05-10,Completo
BP_4ELCH,2551637.0,2023-06-07,Completo
BP_45KZQ,820966.79,2023-04-07,Completo
BP_YFXBU,1281712.75,2023-02-10,Cancelado
BP_TIKT0,717136.5,2023-10-08,Cancelado
BP_PS4O4,10116219.95,2023-06-16,Completo
BP_KBJIY,1696245.78,2023-07-25,Completo
BP_Y2LN8,1402467.5,2023-09-22,Completo
BP_NA28L,1848561.17,2023-01-08,Proceso
BP_WYDKN,1106828.0,2023-07-01,Completo
BP_ZZI0Y,1516203.0,2023-03-12,Completo
BP_SLQYP,2382483.39,2023-10-11,Cancelado
BP_X37US,1434372.05,2023-03-15,Proceso
BP_7QWK4,1398112.02,2023-05-16,Proceso
BP_5PCQ8,1388139.56,2023-04-28,Completo
BP_AEA92,1758498.25,2023-05-21,Completo
BP_NPHKL,1563648.94,2023-02-23,Completo
BP_ZL58A,1978665.5,2023-05-09,Completo
BP_HWNN1,1187708.23,2023-09-03,Proceso
BP_56U63,1538977.0,2023-04-20,Completo
BP_I3JGT,2230466.0,2023-01-14,Proceso
BP_R3SZC,1547759.0,2023-04-01,Completo
BP_MZWIO,2078973.0,2023-09-18,Cancelado
BP_UTK5M,1237064.16,2023-05-31,Completo
BP_JBSLZ,1443440.83,2023-06-07,Proceso
BP_N2RCF,1413967.96,2023-08-29,Completo
BP_PWXZI,2089562.87,2023-06-02,Completo
BP_5UAWY,2111440.5,2023-06-08,Completo
BP_TT0SY,903267.0,2023-05-05,Cancelado
BP_JHDHQ,2548284.8,2023-07-07,Completo
BP_YDVYF,888970.58,2023-06-16,Completo
BP_FZT2J,1896226.25,2023-03-25,Completo
BP_RQW3M,908188.7,2023-04-21,Completo
BP_PTI1J,965219.0,2023-04-04,Proceso
BP_UJUQ5,1895917.75,2023-05-27,Completo
BP_GQU1V,2229024.75,2023-06-04,Completo
BP_8VTPA,785145.05,2023-04-19,Proceso
BP_3FO13,1599933.26,2023-06-14,Proceso
BP_TAXMQ,4964106.5,2023-02-06,Completo
BP_5CEAN,572775.5,2023-02-10,Completo
BP_JOJTQ,1151760.18,2023-03-27,Completo
BP_8YPUS,1059418.64,2023-05-26,Completo
BP_ZB93Y,1311467.0,2023-08-24,Completo
BP_QU37S,1144295.32,2023-10-21,Completo
BP_3S2MN,1857374.0,2023-01-13,Completo
BP_8K3ZP,799233.5,2023-07-18,Proceso
BP_NXTX0,1497224.5,2023-05-18,Proceso
BP_D1SAE,1736554.16,2023-01-22,Proceso
BP_8P6IP,2550738.0,2023-05-14,Proceso
BP_BUAQT,10603779.5,2023-09-12,Completo
BP_3ERW6,3724456.68,2023-09-27,Proceso
BP_8R04O,1468356.46,2023-09-13,Completo
BP_GSLTS,1329836.6,2023-07-08,Completo
BP_XDSY2,7307716.46,2023-02-16,Completo
BP_3AQ7W,1641542.5,2023-02-18,Completo
BP_WSHCN,1573908.27,2023-05-02,Completo
BP_G1ZS8,1386321.34,2023-04-30,Proceso
BP_BOBPB,3426697.5,2023-04-12,Completo
BP_RDW2U,726875.16,2023-09-05,Cancelado
BP_0RFXS,1727092.5,2023-02-13,Completo
BP_LUO5U,2113501.86,2023-06-03,Completo
BP_SC29K,2066477.3,2023-07-21,Completo
BP_AWSSK,1596164.5,2023-10-04,Completo
BP_VLLBD,8774359.0,2023-07-18,Completo
BP_0Z1Z2,712701.5,2023-04-18,Completo
BP_W6BLQ,2424372.12,2023-07-21,Completo
BP_C9N7R,10408616.28,2023-08-04,Completo
BP_HMM1K,2495311.75,2023-02-23,Proceso
BP_7UXRM,17446411.98,2023-06-09,Completo
BP_1E4OH,809984.0,2023-10-12,Completo
BP_2RJZ9,11426971.0,2023-04-12,Completo
BP_L378Y,1522934.67,2023-08-23,Completo
BP_WFGGL,1526184.4,2023-01-09,Completo
BP_52XBQ,762813.0,2023-02-22,Completo
BP_CMLMF,6761734.66,2023-10-07,Completo
BP_BUJUN,716130.25,2023-03-27,Completo
BP_4A27S,6738334.25,2023-05-29,Proceso
BP_G0OYJ,9159411.04,2023-08-24,Completo
BP_QG6RB,1892107.25,2023-03-27,Completo
BP_JKEIC,741265.77,2023-09-27,Completo
BP_9Z2WC,4733131.5,2023-06-25,Completo
BP_UY7H8,2761034.03,2023-02-04,Completo
BP_92YU0,2958656.0,2023-02-17,Completo
BP_U5EYP,1322681.5,2023-06-16,Completo
BP_Q8FCP,875266.0,2023-02-07,Completo
BP_IAXLT,2908608.0,2023-04-24,Cancelado
BP_6NBW8,3889917.1,2023-04-09,Completo
BP_6JTHG,960218.25,2023-01-16,Proceso
BP_TAC4Z,1528063.88,2023-01-09,Completo
BP_J9NAJ,2433635.0,2023-02-04,Completo
BP_DCSV0,699843.21,2023-08-29,Completo
BP_YDZNF,2668826.42,2023-05-08,Completo
BP_NDZ6Y,4549943.5,2023-06-02,Completo
BP_U9KNO,4055574.5,2023-07-20,Completo
BP_NGSCT,873999.9,2023-03-30,Completo
BP_25LFW,1611480.01,2023-04-15,Completo
BP_JOB40,4277949.57,2023-03-21,Completo
BP_Q04Y4,12357668.53,2023-02-03,Completo
BP_PY3EP,1129512.15,2023-08-08,Cancelado
BP_W7K1Y,700984.47,2023-05-31,Completo
BP_YF7D2,2368187.0,2023-09-22,Completo
BP_SQLQB,1967046.97,2023-05-02,Completo
BP_FQI64,444675.17,2023-10-23,Completo
BP_059F6,1757297.33,2023-06-06,Completo
BP_TCOSS,4934834.65,2023-09-06,Proceso
BP_KRO4M,3074270.75,2023-04-14,Completo
BP_KWPWW,7332604.95,2023-03-15,Completo
BP_Y3L4W,1537628.09,2023-03-08,Completo
BP_2VE08,821415.76,2023-02-03,Completo
BP_DVT3P,1480571.46,2023-01-09,Completo
BP_AD3BG,1171854.5,2023-10-05,Completo
BP_1O9B0,1817393.71,2023-07-06,Completo
BP_EDK2I,1100373.52,2023-05-10,Completo
BP_2INXH,2404809.81,2023-01-07,Completo
BP_2Y5XG,6802295.72,2023-06-29,Completo
BP_96UGE,10194561.96,2023-09-27,Cancelado
BP_5OQ3P,1785195.25,2023-09-28,Completo
BP_7MGW6,623392.28,2023-04-03,Completo
BP_UB2WJ,3176495.78,2023-05-28,Proceso
BP_MP50Q,1898319.32,2023-05-27,Completo
BP_FXDEG,1328155.0,2023-01-28,Proceso
BP_6FD62,1497551.23,2023-05-19,Completo
BP_2WRL5,7998363.1,2023-08-11,Completo
BP_W2WEA,6800078.25,2023-03-28,Completo
BP_AOUMB,4060108.5,2023-04-06,Completo
BP_D5YLW,3358803.3,2023-02-17,Proceso
BP_TAYXC,2796402.5,2023-04-13,Proceso
BP_UP8V3,7900146.2,2023-01-12,Proceso
BP_GWD7D,6857994.5,2023-08-30,Completo
BP_1L38L,5977423.46,2023-02-12,Cancelado
BP_VKENX,1295019.78,2023-02-17,Completo
BP_BLAIU,6786386.5,2023-10-20,Completo
BP_8B7A8,1323588.5,2023-08-11,Completo
BP_MD26R,1807883.13,2023-06-13,Completo
BP_PB2GF,2411820.5,2023-05-02,Proceso
BP_CJHDD,802559.5,2023-08-21,Completo
BP_MLUM9,700161.67,2023-10-02,Proceso
BP_QLQII,1797919.75,2023-03-05,Completo
BP_HYJ7L,2113096.75,2023-04-15,Completo
BP_P4T1O,2404178.17,2023-08-09,Completo
BP_UXUI0,12004616.44,2023-02-14,Completo
BP_RL4TU,1149813.7,2023-05-13,Completo
BP_JCA1L,791044.68,2023-04-15,Completo
BP_JKHLH,1419857.71,2023-04-08,Completo
BP_M967Z,1103405.13,2023-01-10,Proceso
BP_AV8HB,1115291.9,2023-02-05,Cancelado
BP_FDSAS,9457251.5,2023-09-02,Completo
BP_4XHEB,2007231.64,2023-04-05,Completo
BP_SN13Y,1465528.8,2023-01-21,Proceso
BP_6FE8Q,1040570.46,2023-01-18,Completo
BP_F1O0R,438943.5,2023-05-07,Completo
BP_G5TG4,685002.32,2023-04-15,Completo
BP_71Y62,2367064.86,2023-05-01,Completo
BP_5OAPP,1179847.55,2023-01-22,Completo
BP_PJV7D,888023.84,2023-02-10,Cancelado
BP_Z0GKA,1157782.19,2023-07-27,Completo
BP_BBQQ5,2152440.16,2023-02-25,Completo
BP_TS8FB,6759943.0,2023-06-29,Cancelado
BP_OC4DI,2253936.52,2023-03-24,Proceso
BP_NFTIE,4469542.0,2023-06-26,Proceso
BP_1SKF5,834780.81,2023-06-14,Completo
BP_2LWXQ,654108.5,2023-04-09,Completo
BP_WM3LC,1273027.09,2023-10-19,Proceso
BP_NYGH5,1139635.26,2023-02-01,Completo
BP_ZAQGM,3353704.24,2023-05-09,Completo
BP_IJ6K1,5458841.91,2023-08-06,Cancelado
BP_WJ7S8,1366437.5,2023-08-29,Completo
BP_0NTV5,1661723.3,2023-05-26,Completo
BP_ZA842,1638774.24,2023-01-23,Completo
BP_NXHUB,1943262.61,2023-02-27,Cancelado
BP_NRAIT,12144254.5,2023-09-18,Completo
BP_WVRVV,403639.05,2023-02-19,Completo
BP_3T6B2,1807054.5,2023-01-09,Completo
BP_064CR,4257927.0,2023-02-17,Cancelado
BP_Y284Q,2854732.5,2023-04-27,Completo
BP_NLG9U,755816.62,2023-07-21,Proceso
BP_KQ8UF,1469736.0,2023-03-05,Completo
BP_BEMS7,2433313.13,2023-03-20,Completo
BP_62HR6,5663053.86,2023-01-23,Cancelado
BP_6C5VO,404592.97,2023-06-20,Completo
BP_V1LVL,2422435.0,2023-03-24,Proceso
BP_XLFOO,2313855.5,2023-07-11,Completo
BP_1X7JO,1611958.05,2023-06-22,Completo
BP_62QWM,579261.32,2023-03-12,Completo
BP_ATGE5,1349146.66,2023-04-15,Cancelado
BP_UITZE,3190363.74,2023-02-08,Completo
BP_TJUFI,4684084.0,2023-02-03,Completo
BP_7BR12,693320.5,2023-06-15,Completo
BP_FU9DH,1078267.22,2023-07-19,Completo
BP_QO762,2050855.98,2023-02-24,Completo
BP_A9SG9,2203366.62,2023-05-16,Completo
BP_6EDB5,1290885.0,2023-09-07,Completo
BP_YJNVM,2506405.85,2023-09-08,Cancelado
BP_RUMKZ,9161431.73,2023-02-22,Completo
BP_V5V85,1116476.5,2023-02-28,Completo
BP_EVGFX,1145372.0,2023-10-01,Completo
BP_7CQYP,1765574.36,2023-05-16,Completo
BP_GW1V9,1828460.92,2023-10-04,Proceso
BP_SVYAR,1104767.5,2023-07-27,Proceso
BP_DBUVJ,17259444.07,2023-04-04,Proceso
BP_372PL,700560.66,2023-09-15,Completo
BP_7KIDZ,2422073.94,2023-04-11,Cancelado
BP_E6JFG,890076.36,2023-06-08,Completo
BP_NJO4Z,7906914.14,2023-02-20,Completo
BP_FCQFX,1308748.49,2023-09-13,Completo
BP_MDONI,995042.5,2023-06-21,Completo
BP_KWTEF,2044254.58,2023-06-09,Completo
BP_WZRXX,4039229.0,2023-05-30,Cancelado
BP_B9MMP,787871.4,2023-03-05,Completo
BP_4CIFK,1044623.5,2023-09-27,Proceso
BP_F7NFZ,7647755.45,2023-04-05,Completo
BP_O67O1,8447885.24,2023-04-03,Completo
BP_N2OJN,1444042.24,2023-08-31,Completo
BP_VI7HM,1252830.68,2023-01-05,Completo
BP_J5DUJ,1183052.0,2023-02-27,Cancelado
BP_C3WKL,780739.75,2023-01-25,Completo
BP_MMHBX,3274686.94,2023-02-23,Cancelado
BP_VLF5A,12458934.61,2023-09-21,Completo
BP_52206,1555801.75,2023-05-01,Proceso
BP_30WS7,2532304.6,2023-07-28,Completo
BP_ASZ7T,3360324.63,2023-07-06,Completo
BP_P3DBT,1679009.91,2023-07-22,Proceso
BP_PJQEL,1344909.95,2023-03-26,Completo
BP_MZPAB,3161425.0,2023-09-16,Completo
BP_KV2AJ,1827798.24,2023-08-30,Completo
BP_43L2J,1005772.01,2023-09-18,Proceso
BP_TIILD,1135431.7,2023-03-14,Completo
BP_84RQS,1401720.5,2023-07-16,Completo
BP_UM1DX,6736205.5,2023-03-02,Proceso
BP_NBMX8,2046013.34,2023-08-06,Proceso
BP_GCX76,2350600.89,2023-09-24,Completo
BP_6NFXM,3308892.0,2023-02-28,Completo
BP_CR4ZZ,2192271.5,2023-05-04,Cancelado
BP_DWYN3,6956978.5,2023-09-19,Completo
BP_XMQ51,5016774.3,2023-02-16,Completo
BP_G8S3E,6052562.36,2023-06-03,Completo
BP_2RRG5,6072812.0,2023-06-26,Proceso
BP_ADD0F,4141034.0,2023-05-02,Completo
BP_E9ADO,2420952.69,2023-09-08,Completo
BP_1S5N7,8665728.24,2023-07-14,Completo
BP_NXRYK,7549124.84,2023-01-30,Proceso
BP_H293W,1473298.33,2023-10-25,Cancelado
BP_L1AI4,1445949.06,2023-01-23,Completo
BP_52B84,903841.33,2023-04-11,Completo
BP_42REP,1900069.8,2023-09-20,Proceso
BP_KUSIN,1164094.32,2023-10-06,Completo
BP_HWERM,1412213.75,2023-06-19,Proceso
BP_STE3A,1269681.0,2023-05-29,Proceso
BP_2J2MP,9832536.0,2023-04-12,Cancelado
BP_E23IQ,1691385.34,2023-04-30,Cancelado
BP_PZX74,1684703.0,2023-05-09,Proceso
BP_1X810,780824.34,2023-10-14,Proceso
BP_R2CNI,1741002.25,2023-07-14,Cancelado
BP_SBKBW,989056.24,2023-05-01,Proceso
BP_EJ22C,1006066.25,2023-09-08,Completo
BP_E3F2E,942903.58,2023-10-06,Completo
BP_JZJNR,2024743.5,2023-03-08,Completo
BP_8KF9J,2528394.75,2023-02-10,Completo
BP_TGKRC,11304620.5,2023-05-01,Completo
BP_PNNKY,2437626.25,2023-06-01,Proceso
BP_ZDCBC,1776985.5,2023-06-29,Proceso
BP_5HTZI,8667695.02,2023-02-11,Completo
BP_NQEZ3,1157710.19,2023-08-29,Completo
BP_ENMLF,2105552.24,2023-10-14,Completo
BP_PH2XY,1160711.0,2023-04-03,Cancelado
BP_D8K7A,1468920.25,2023-10-26,Completo
